                                                   slug  \
1353                  Minneapolis, Minnesota   
1354                  Minneapolis, Minnesota   
1355                          Taipei, Taiwan   
1356                  Minneapolis, Minnesota   
1357                  Minneapolis, Minnesota   
1358                          Taipei, Taiwan   
1359                    Douliou City, Taiwan   
1360                          Taipei, Taiwan   
1361                    Douliou City, Taiwan   
1362                  Kaohsiung City, Taiwan   
1363                  Kaohsiung City, Taiwan   
1364                    Milwaukee, Wisconsin   
1365                         Tijuana, Mexico   
1366                    Milwaukee, Wisconsin   
1367                    Salem, Massachusetts   
1368                         Hoover, Alabama   
1369                         Hoover, Alabama   
1370                         Hoover, Alabama   
1371                       Kaohsiung, Taiwan   
1372                        Bozeman, Montana   
1373                      Madison, Wisconsin   
1374                      Madison, Wisconsin   
1375                        Denver, Colorado   
1376                  Crystal Lake, Illinois   
1377               Charlotte, North Carolina   
1378                        Bigfork, Montana   
1379                      Madison, Wisconsin   
1380                  Minneapolis, Minnesota   
1381                   San Diego, California   
1382                         Chia-Yi, Taiwan   
1383                         Chia-Yi, Taiwan   
1384   Roanoke, Virginia and Floyd, Virginia   
1385                       Durango, Colorado   
1386                      Madison, Wisconsin   
1387                        Bozeman, Montana   
1388                        Bozeman, Montana   
1389                        Bozeman, Montana   
1390                        Denver, Colorado   
1391               San Francisco, California   
1392                Grove City, Pennsylvania   
1393                    Carbondale, Colorado   
1394                 Los Angeles, California   
1395                    Martinez, California   
1396                        Portland, Oregon   
1397                         Tulsa, Oklahoma   
1398                           Yilan, Taiwan   
1399                  San Rafael, California   
1400               Charlotte, North Carolina   
1401                 Jersey City, New Jersey   
1402                     Champaign, Illinois   
1403                    Douliou City, Taiwan   
1404                    Douliou City, Taiwan   
1405                 Jersey City, New Jersey   
1406                 Jersey City, New Jersey   
1407                    Captain Cook, Hawaii   
1408                  Sacramento, California   
1409                       Billings, Montana   
1410                    Berkeley, California   
1411                       Billings, Montana   
1412               Santa Rosa Beach, Florida   
1413                         Chia-Yi, Taiwan   
1414                    Berkeley, California   
1415                  Sacramento, California   
1416                    Berkeley, California   
1417                  Minneapolis, Minnesota   
1418                       Henderson, Nevada   
1419                    Martinez, California   
1420                  Minneapolis, Minnesota   
1421                         Chia-Yi, Taiwan   
1422                    Martinez, California   
1423                         Chia-Yi, Taiwan   
1424                      Madison, Wisconsin   
1425                      Madison, Wisconsin   
1426                      Madison, Wisconsin   
1427                         London, England   
1428                   San Diego, California   
1429                         Keelung, Taiwan   
1430                          Taipei, Taiwan   
1431                  Mountain View, Hawai'i   
1432                  Mountain View, Hawai'i   
1433                          Pahala, Hawaii   
1434                  Minneapolis, Minnesota   
1435                      Madison, Wisconsin   
1436               Charlotte, North Carolina   
1437               Charlotte, North Carolina   
1438                    Captain Cook, Hawaii   
1439                    Temecula, California   
1440                           Yilan, Taiwan   
1441                  Burlington, Washington   
1442                         Chia-Yi, Taiwan   
1443                  Minneapolis, Minnesota   
1444                      Madison, Wisconsin   
1445                    Captain Cook, Hawaii   
1446                    Captain Cook, Hawaii   
1447                        Denver, Colorado   
1448                  Sacramento, California   
1449                         Shanghai, China   
1450                  Minneapolis, Minnesota   
1451                  Minneapolis, Minnesota   
1452                Pittsburgh, Pennsylvania   
1453                    Kailua-Kona, Hawai'i   
1454                    Kailua-Kona, Hawai'i   
1455                  Fort Bragg, California   
1456                         Floyd, Virginia   
1457                           Austin, Texas   
1458                         Chia-Yi, Taiwan   
1459                        Holualoa, Hawaii   
1460                 Los Angeles, California   
1461                     Seattle, Washington   
1462                 Jersey City, New Jersey   
1463                  Minneapolis, Minnesota   
1464                   San Diego, California   
1465                        Hong Kong, China   
1466                      Brooklyn, New York   
1467                       Durango, Colorado   
1468               Charlotte, North Carolina   
1469                  Sacramento, California   
1470                    Carlsbad, California   
1471                    Carlsbad, California   
1472                         Floyd, Virginia   
1473                    Johns Creek, Georgia   
1474                     Spokane, Washington   
1475                         Floyd, Virginia   
1476                 Jersey City, New Jersey   
1477                         Floyd, Virginia   
1478                  Minneapolis, Minnesota   
1479                  Minneapolis, Minnesota   
1480                  Minneapolis, Minnesota   
1481                  Sacramento, California   
1482                  Sacramento, California   
1483                         Chia-Yi, Taiwan   
1484                    Jackson, Mississippi   
1485                         Chia-Yi, Taiwan   
1486                     Kailua-Kona, Hawaii   
1487                  Minneapolis, Minnesota   
1488                   Escondido, California   
1489                   Escondido, California   
1490                       Billings, Montana   
1491                     Spokane, Washington   
1492                       Missoula, Montana   
1493                     Olympia, Washington   
1494                  Bellingham, Washington   
1495                      Tacoma, Washington   
1496                        Portland, Oregon   
1497                        Bozeman, Montana   
1498                         Ashland, Oregon   
1499                       Billings, Montana   
1500                          Topeka, Kansas   
1501                          Taipei, Taiwan   
1502                    Jackson, Mississippi   
1503                     Telluride, Colorado   
1504                      Madison, Wisconsin   
1505                      Madison, Wisconsin   
1506                  Minneapolis, Minnesota   
1507                       Chicago, Illinois   
1508               Charlotte, North Carolina   
1509                         Chia-Yi, Taiwan   
1510                      Madison, Wisconsin   
1511                      Madison, Wisconsin   
1512                  Eagle Harbor, Michigan   
1513                  Eagle Harbor, Michigan   
1514                       Kaohsiung, Taiwan   
1515                        Hong Kong, China   
1516                        Hong Kong, China   
1517                       Henderson, Nevada   
1518       Gibsons, British Columbia, Canada   
1519                     Telluride, Colorado   
1520                     Cape Coral, Florida   
1521                        Holualoa, Hawaii   
1522                           Yilan, Taiwan   
1523                        Holualoa, Hawaii   
1524                        Holualoa, Hawaii   
1525                         Floyd, Virginia   
1526                  Minneapolis, Minnesota   
1527                   Escondido, California   
1528                    Thermopolis, Wyoming   
1529                       Billings, Montana   
1530                      Seattle, Washingto   
1531                  Sacramento, California   
1532                  Sacramento, California   
1533                         Shanghai, China   
1534                         Shanghai, China   
1535                        Antwerp, Belgium   
1536                  Minneapolis, Minnesota   
1537                   San Diego, California   
1538                    Thermopolis, Wyoming   
1539                      Madison, Wisconsin   
1540                    Thermopolis, Wyoming   
1541                      Madison, Wisconsin   
1542                      Madison, Wisconsin   
1543                          Taipei, Taiwan   
1544                         Chia-Yi, Taiwan   
1545                         Chia-Yi, Taiwan   
1546                  Durham, North Carolina   
1547                  San Rafael, California   
1548                 Raleigh, North Carolina   
1549                       Chicago, Illinois   
1550                      Thornton, Colorado   
1551            Hillsborough, North Carolina   
1552               San Francisco, California   
1553            Hillsborough, North Carolina   
1554                  Pleasanton, California   
1555                     Shakopee, Minnesota   
1556                Matthews, North Carolina   
1557                      Landover, Maryland   
1558               San Francisco, California   
1559                     Seattle, Washington   
1560                        Holualoa, Hawaii   
1561                          Taipei, Taiwan   
1562                     Taipei City, Taiwan   
1563                          Taipei, Taiwan   
1564                     Taipei City, Taiwan   
1565                   San Diego, California   
1566                         Floyd, Virginia   
1567                      Madison, Wisconsin   
1568                  Minneapolis, Minnesota   
1569                  Battle Creek, Michigan   
1570                    Minnesota, Minnesota   
1571                     Lexington, Virginia   
1572                Pittsburgh, Pennsylvania   
1573                           Yilan, Taiwan   
1574                           Yilan, Taiwan   
1575                         Vientiane, Laos   
1576                           Yilan, Taiwan   
1577                  Minneapolis, Minnesota   
1578                  Minneapolis, Minnesota   
1579                  Minneapolis, Minnesota   
1580                         Hsinchu, Taiwan   
1581                        Taichung, Taiwan   
1582                        Taichung, Taiwan   
1583                        Taichung, Taiwan   
1584                        Taiching, Taiwan   
1585                        Taichung, Taiwan   
1586                         Hangzhou, China   
1587                         Hangzhou, China   
1588                      Jakarta, Indonesia   
1589                      Jakarta, Indonesia   
1590                         Hangzhou, China   
1591                  Minneapolis, Minnesota   
1592                       Durango, Colorado   
1593                      Madison, Wisconsin   
1594                      Madison, Wisconsin   
1595                     Lincoln, California   
1596                     Lincoln, California   
1597                     Lincoln, California   
1598                        Hong Kong, China   
1599                  Emeryville, California   
1600                    Taoyuan City, Taiwan   
1601                         Floyd, Virginia   
1602                    Driftless, Wisconsin   
1603                  Sacramento, California   
1604               Hamilton, Ontario, Canada   
1605                   San Diego, California   
1606                  Stevensville, Maryland   
1607                    Berkeley, California   
1608                          Taipei, Taiwan   
1609               Santa Rosa Beach, Florida   
1610                       Chicago, Illinois   
1611                          Taipei, Taiwan   
1612               Santa Rosa Beach, Florida   
1613                       Chicago, Illinois   
1614                          Taipei, Taiwan   
1615                       Chicago, Illinois   
1616                         Taoyuan, Taiwan   
1617                 Los Angeles, California   
1618                     Taipei City, Taiwan   
1619                             Los Angeles   
1620                         Chia-Yi, Taiwan   
1621                 Los Angeles, California   
1622                         Chia-Yi, Taiwan   
1623                         Chia-Yi, Taiwan   
1624                         Chia-Yi, Taiwan   
1625                         Floyd, Virginia   
1626                 Los Angeles, California   
1627                        Hong Kong, China   
1628                 Los Angeles, California   
1629                           Yilan, Taiwan   
1630                 Los Angeles, California   
1631                 Los Angeles, California   
1632                 New Taipei City, Taiwan   
1633                          Taipei, Taiwan   
1634                  Sacramento, California   
1635                      Madison, Wisconsin   
1636                      Madison, Wisconsin   
1637                      Madison, Wisconsin   
1638                      Madison, Wisconsin   
1639                    Taoyuan City, Taiwan   
1640                    Taoyuan City, Taiwan   
1641                    Taoyuan City, Taiwan   
1642                    Taoyuan City, Taiwan   
1643                       Boulder, Colorado   
1644                    Chia-Yi City, Taiwan   
1645                          Taipei, Taiwan   
1646                   Branford, Connecticut   
1647             Wake Forest, North Carolina   
1648                Grove City, Pennsylvania   
1649                          Taipei, Taiwan   
1650                   San Diego, California   
1651                         Zhongli, Taiwan   
1652                           Yilan, Taiwan   
1653                     Truckee, California   
1654                  Sacramento, California   
1655                  Kaohsiung City, Taiwan   
1656                         Taoyuan, Taiwan   
1657                     Lexington, Virginia   
1658                  Sacramento, California   
1659                       Boulder, Colorado   
1660                          Taipei, Taiwan   
1661                  Minneapolis, MInnesota   
1662                  Minneapolis, MInnesota   
1663                         Hoover, Alabama   
1664              Newtown, Sydney, Australia   
1665                      Brooklyn, New York   
1666               Asheville, North Carolina   
1667                    Berkeley, California   
1668                    Berkeley, California   
1669                       Manlius, New York   
1670                     Truckee, California   
1671                     Seattle, Washington   
1672                   Lake Forest, Illinois   
1673                Toronto, Ontario, Canada   
1674                 New Taipei City, Taiwan   
1675                        Portland, Oregon   
1676                        Portland, Oregon   
1677                      Madison, Wisconsin   
1678                         Chia-Yi, Taiwan   
1679                         Chia-Yi, Taiwan   
1680                         Chia-Yi, Taiwan   
1681                         Chia-Yi, Taiwan   
1682                       Durango, Colorado   
1683                    Taoyuan City, Taiwan   
1684                        Youngstown, Ohio   
1685                   Branford, Connecticut   
1686                   San Diego, California   
1687                 Los Angeles, California   
1688                         Chia-Yi, Taiwan   
1689                       Boulder, Colorado   
1690                Santa Monica, California   
1691                      I-Lan City, Taiwan   
1692                           Yilan, Taiwan   
1693               Charlottesville, Virginia   
1694             Dubai, United Arab Emirates   
1695             Dubai, United Arab Emirates   
1696                  Sacramento, California   
1697                        Taichung, Taiwan   
1698                        Taichung, Taiwan   
1699                      Madison, Wisconsin   
1700                      Madison, Wisconsin   
1701                     Taipei City, Taiwan   
1702                    Thermopolis, Wyoming   
1703                    Thermopolis, Wyoming   
1704                      Madison, Wisconsin   
1705                      Madison, Wisconsin   
1706                  Minneapolis, MInnesota   
1707                 New Taipei City, Taiwan   
1708                      Lee, Massachusetts   
1709                         Chia-Yi, Taiwan   
1710                         Chia-Yi, Taiwan   
1711                         Chia-Yi, Taiwan   
1712                          Topeka, Kansas   
1713                        Hong Kong, China   
1714                      Madison, Wisconsin   
1715                   Branford, Connecticut   
1716                        Taichung, Taiwan   
1717                        Cincinnati, Ohio   
1718                       Duluth, Minnesota   
1719                         London, England   
1720                  Kaohsiung City, Taiwan   
1721                  Kaohsiung City, Taiwan   
1722                     Lexington, Virginia   
1723                         Chia-Yi, Taiwan   
1724                  Sacramento, California   
1725                  Sacramento, California   
1726                  Sacramento, California   
1727                      Madison, Wisconsin   
1728                       Boulder, Colorado   
1729                Santa Monica, California   
1730                    Johns Creek, Georgia   
1731                           Austin, Texas   
1732                  Kalaheo, Kauia, Hawaii   
1733                 Jersey City, New Jersey   
1734                  Kaohsiung City, Taiwan   
1735                      Lee, Massachusetts   
1736                           Yilan, Taiwan   
1737         San Juan Lachao, Oaxaca, Mexico   
1738                  Minneapolis, MInnesota   
1739                  Minneapolis, MInnesota   
1740                   Taichung City, Taiwan   
1741                   Taichung City, Taiwan   
1742                      Madison, Wisconsin   
1743                         Chia-Yi, Taiwan   
1744                      Lee, Massachusetts   
1745                    Johns Creek, Georgia   
1746               Charlotte, North Carolina   
1747                      Madison, Wisconsin   
1748                      Madison, Wisconsin   
1749                   San Diego, California   
1750                          Taipei, Taiwan   
1751                          Taipei, Taiwan   
1752                         Chia-Yi, Taiwan   
1753                          Taipei, Taiwan   
1754                           Yilan, Taiwan   
1755                       Manlius, New York   
1756                       Manlius, New York   
1757                       Manlius, New York   
1758                Grove City, Pennsylvania   
1759                       Chicago, Illinois   
1760                      Madison, Wisconsin   
1761                         Chia-Yi, Taiwan   
1762                  Bedford, New Hampshire   
1763                         Chia-Yi, Taiwan   
1764                        Kosice, Slovakia   
1765                  Emeryville, California   
1766               Santa Rosa Beach, Florida   
1767                  Silver Lake, Minnesota   
1768                       Boulder, Colorado   
1769                  Minneapolis, MInnesota   
1770                Toronto, Ontario, Canada   
1771                         Floyd, Virginia   
1772                          Miami, Florida   
1773                  Sacramento, California   
1774                  Minneapolis, MInnesota   
1775                         Hsinchu, Taiwan   
1776                      Madison, Wisconsin   
1777                  Minneapolis, MInnesota   
1778                    Carlsbad, California   
1779               Kowloon, Hong Kong, China   
1780               Kowloon, Hong Kong, China   
1781                         Chia-Yi, Taiwan   
1782                   San Diego, California   
1783                         Chia-Yi, Taiwan   
1784                      Madison, Wisconsin   
1785                   San Diego, California   
1786                   San Diego, California   
1787                      Madison, Wisconsin   
1788                      Madison, Wisconsin   
1789               Santa Rosa Beach, Florida   
1790                  Minneapolis, MInnesota   
1791                  San Rafael, California   
1792                  Mountain View, Hawai'i   
1793                  Mountain View, Hawai'i   
1794                        Holualoa, Hawaii   
1795                          Taipei, Taiwan   
1796                     Kihei, Maui, Hawaii   
1797                         Pahala, Hawai'i   
1798                  New Orleans, Louisiana   
1799                     Kealakekua, Hawai'i   
1800                         Shanghai, China   
1801                     Lincoln, California   
1802                     Lincoln, California   
1803                     Seattle, Washington   
1804                    Jackson, Mississippi   
1805                    Taoyuan City, Taiwan   
1806                         Taoyuan, Taiwan   
1807                         Hoover, Alabama   
1808                         Chia-Yi, Taiwan   
1809                  Minneapolis, MInnesota   
1810                         Helena, Montana   
1811                  Sacramento, California   
1812                        Taichung, Taiwan   
1813                   San Diego, California   
1814                      Madison, Wisconsin   
1815                      Madison, Wisconsin   
1816                           Yilan, Taiwan   
1817                          Clark, Wyoming   
1818                          Beijing, China   
1819                      Madison, Wisconsin   
1820                          Topeka, Kansas   
1821                     Lexington, Virginia   
1822                     Lexington, Virginia   
1823                   Boston, Massachusetts   
1824     Vancouver, British Columbia, Canada   
1825                         Hsinchu, Taiwan   
1826                 Torrington, Connecticut   
1827                  Minneapolis, MInnesota   
1828                           Yilan, Taiwan   
1829                      Lee, Massachusetts   
1830                    Johns Creek, Georgia   
1831                         Chia-Yi, Taiwan   
1832                  Bedford, New Hampshire   
1833                         Chia-Yi, Taiwan   
1834                        Hong Kong, China   
1835                         Chia-Yi, Taiwan   
1836                        Hong Kong, China   
1837                         Chia-Yi, Taiwan   
1838                  Sacramento, California   
1839                       Durango, Colorado   
1840                        Denver, Colorado   
1841                  Eagle Harbor, Michigan   
1842                  Eagle Harbor, Michigan   
1843                         Shanghai, China   
1844                         Shanghai, China   
1845                    Redlands, California   
1846                   Branford, Connecticut   
1847                    Johns Creek, Georgia   
1848                    Driftless, Wisconsin   
1849                  Minneapolis, MInnesota   
1850                          Topeka, Kansas   
1851                          Taipei, Taiwan   
1852                          Taipei, Taiwan   
1853                   San Diego, California   
1854                           Austin, Texas   
1855                        Hong Kong, China   
1856                       Hamilton, Montana   
1857                    Captain Cook, Hawaii   
1858                    Captain Cook, Hawaii   
1859                       Hamilton, Montana   
1860                       Billings, Montana   
1861                         Floyd, Virginia   
1862                         Floyd, Virginia   
1863                           Austin, Texas   
1864                    Martinez, California   
1865                   San Diego, California   
1866               Minxiong, Chia-Yi, Taiwan   
1867                       Boulder, Colorado   
1868                       Boulder, Colorado   
1869                       Boulder, Colorado   
1870                            Bend, Oregon   
1871                  Sacramento, California   
1872                  Fort Bragg, California   
1873                     Kihei, Maui, Hawaii   
1874                  Minneapolis, MInnesota   
1875                     Kihei, Maui, Hawaii   
1876                  Minneapolis, MInnesota   
1877                          Clark, Wyoming   
1878               Santa Rosa Beach, Florida   
1879               Santa Rosa Beach, Florida   
1880                 Plymouth, Massachusetts   
1881                      Lee, Massachusetts   
1882                   Boston, Massachusetts   
1883                         Portland, Maine   
1884                  Ipswich, Massachusetts   
1885               Waterbury Center, Vermont   
1886                   Branford, Connecticut   
1887                  Bedford, New Hampshire   
1888                Cambridge, Massachusetts   
1889                          Taipei, Taiwan   
1890                        Holualoa, Hawaii   
1891                      Belmar, New Jersey   
1892                      Madison, Wisconsin   
1893                          Taipei, Taiwan   
1894                      Madison, Wisconsin   
1895                  Bedford, New Hampshire   
1896      Richmond, British Columbia, Canada   
1897                  Sacramento, California   
1898                  Sacramento, California   
1899                       Kaohsiung, Taiwan   
1900                      Brooklyn, New York   
1901                      Madison, Wisconsin   
1902                        Portland, Oregon   
1903                        Portland, Oregon   
1904                  Minneapolis, MInnesota   
1905                   San Diego, California   
1906                 Changhua County, Taiwan   
1907                  Minneapolis, MInnesota   
1908                 Albuquerque, New Mexico   
1909                     Mayville, Tennessee   
1910                         Tulsa, Oklahoma   
1911                           Yilan, Taiwan   
1912                         Tulsa, Oklahoma   
1913                         Floyd, Virginia   
1914                  Sacramento, California   
1915                         Floyd, Virginia   
1916                  Sacramento, California   
1917                      Madison, Wisconsin   
1918                        Portland, Oregon   
1919                         Chia-Yi, Taiwan   
1920                         Chia-Yi, Taiwan   
1921                         Chia-Yi, Taiwan   
1922                   Branford, Connecticut   
1923                     Olympia, Washington   
1924                       Billings, Montana   
1925                         Portland, Maine   
1926                    Nashville, Tennessee   
1927                 Los Angeles, California   
1928                  Kaohsiung City, Taiwan   
1929            Hillsborough, North Carolina   
1930                         Floyd, Virginia   
1931                   San Diego, California   
1932                   Branford, Connecticut   
1933                   Branford, Connecticut   
1934                   Branford, Connecticut   
1935                  Kaohsiung City, Taiwan   
1936                     Putnam, Connecticut   
1937                  Sacramento, California   
1938                        Empire, Michigan   
1939                 Los Angeles, California   
1940                       Chino, California   
1941                       Chino, California   
1942                       Chino, California   
1943                   San Diego, California   
1944                      Madison, Wisconsin   
1945                   San Diego, California   
1946                  Sacramento, California   
1947                        Holualoa, Hawaii   
1948                     Lexington, Virginia   
1949                           Yilan, Taiwan   
1950                        Youngstown, Ohio   
1951                           Yilan, Taiwan   
1952                           Yilan, Taiwan   
1953                     Lexington, Virginia   
1954                          Clark, Wyoming   
1955                          Clark, Wyoming   
1956                       Boulder, Colorado   
1957                       Boulder, Colorado   
1958                         Hsinchu, Taiwan   
1959                   San Diego, California   
1960                    Redlands, California   
1961                      Lee, Massachusetts   
1962                Toronto, Ontario, Canada   
1963                         Chia-Yi, Taiwan   
1964                         Floyd, Virginia   
1965                           Yilan, Taiwan   
1966                  San Rafael, California   
1967                          Beijing, China   
1968                    Maryville, Tennessee   
1969                       Durango, Colorado   
1970                  Santa Cruz, California   
1971                 Los Angeles, California   
1972                     Poulsbo, Washington   
1973                    Carlsbad, California   
1974                    Carlsbad, California   
1975                         Hsinchu, Taiwan   
1976                       Bangkok, Thailand   
1977                       Bangkok, Thailand   
1978                        Youngstown, Ohio   
1979               Charlotte, North Carolina   
1980                       Boulder, Colorado   
1981                       Boulder, Colorado   
1982                      Lee, Massachusetts   
1983                         Entebbe, Uganda   
1984                       Tequesta, Florida   
1985                      Lee, Massachusetts   
1986                  Sacramento, California   
1987                  Sacramento, California   
1988                      Madison, Wisconsin   
1989                  Sacramento, California   
1990                      Madison, Wisconsin   
1991                       Boulder, Colorado   
1992                       Billings, Montana   
1993                       Hamilton, Montana   
1994                         Helena, Montana   
1995                        Sandpoint, Idaho   
1996                          Clark, Wyoming   
1997                        Denver, Colorado   
1998                        Denver, Colorado   
1999                       Durango, Colorado   
2000                       Durango, Colorado   
2001                    Thermopolis, Wyoming   
2002                    Taoyuan City, Taiwan   
2003                    Taoyuan City, Taiwan   
2004                        Taichung, Taiwan   
2005                    Taoyuan City, Taiwan   
2006                         Chia-Yi, Taiwan   
2007                         Chia-Yi, Taiwan   
2008             Dubai, United Arab Emirates   
2009                       Hamilton, Montana   
2010                       Chicago, Illinois   
2011                       Hamilton, Montana   
2012                       Chicago, Illinois   
2013                       Hamilton, Montana   
2014                       Hamilton, Montana   
2015                           Austin, Texas   
2016                       Billings, Montana   
2017                       Billings, Montana   
2018                 Albuquerque, New Mexico   
2019                 Sacramento, Californiaa   
2020                   Sacamento, California   
2021                  Sacramento, California   
2022                      Madison, Wisconsin   
2023                      Madison, Wisconsin   
2024                      Madison, Wisconsin   
2025                     Lexington, Virginia   
2026                     Lexington, Virginia   
2027                      Lee, Massachusetts   
2028                      Lee, Massachusetts   
2029                      Lee, Massachusetts   
2030                       Boulder, Colorado   
2031                       Boulder, Colorado   
2032                         Chia-Yi, Taiwan   
2033                         Chia-Yi, Taiwan   
2034                         Shanghai, China   
2035               Charlotte, North Carolina   
2036                         Shanghai, China   
2037                     Seattle, Washington   
2038                             South Korea   
2039                            Bend, Oregon   
2040                    Northfield, Illinois   
2041                            Bend, Oregon   
2042                    Glendale, California   
2043                            Bend, Oregon   
2044              Philadelphia, Pennsylvania   
2045                         Portland, Maine   
2046               San Francisco, California   
2047                             Kobe, Japan   
2048                     Seattle, Washington   
2049                          Topeka, Kansas   
2050                         Chia-Yi, Taiwan   
2051                  Kaohsiung City, Taiwan   
2052                          Taipei, Taiwan   
2053                     Lexington, Virginia   
2054                  Sacramento, California   
2055                 New Taipei City, Taiwan   
2056                         London, England   
2057                         London, England   
2058                Toronto, Ontario, Canada   
2059                       Ramsey, Minnesota   
2060    Paju City (Gyeonggi-do), South Korea   
2061                   San Diego, California   
2062                      Madison, Wisconsin   
2063     Berkeley and Sacramento, California   
2064     Berkeley and Sacramento, California   
2065     Berkeley and Sacramento, California   
2066                          Topeka, Kansas   
2067                Fort Lauderdale, Florida   
2068                  Sacramento, California   
2069                 New Taipei City, Taiwan   
2070                         Chia-Yi, Taiwan   
2071               Charlotte, North Carolina   
2072                       Billings, Montana   
2073                    Driftless, Wisconsin   
2074                           Yilan, Taiwan   
2075                     Zhubei City, Taiwan   
2076                       Boulder, Colorado   
2077                       Durango, Colorado   
2078                    Martinez, California   
2079                    Martinez, California   
2080                    Martinez, California   
2081                   San Diego, California   
2082                       Chino, California   
2083                       Chino, California   
2084                  Sacramento, California   
2085                  Sacramento, California   
2086                  Sacramento, California   
2087                         Chia-Yi, Taiwan   
2088                         Helena, Montana   
2089                         Floyd, Virginia   
2090                      Madison, Wisconsin   
2091                         Floyd, Virginia   
2092                          Clark, Wyoming   
2093                         Chia-Yi, Taiwan   
2094                           Yilan, Taiwan   
2095                     Zhubei City, Taiwan   
2096                     Taipei City, Taiwan   
2097                         Toronto, Canada   
2098                    Martinez, California   
2099                      Madison, Wisconsin   
2100                     Oakland, California   
2101                   San Diego, California   
2102                    Martinez, California   
2103                    Berkeley, California   
2104                      Brooklyn, New York   
2105                     Spokane, Washington   
2106                     Oakland, California   
2107                    San Jose, California   
2108                   San Diego, California   
2109                      Tustin, California   
2110                      Tustin, California   
2111                   Taichung City, Taiwan   
2112                         Chia-Yi, Taiwan   
2113                        Taichung, Taiwan   
2114                         Chia-Yi, Taiwan   
2115                       Billings, Montana   
2116                      New Taipei, Taiwan   
2117                        Denver, Colorado   
2118      Victoria, British Columbia, Canada   
2119                       Hamilton, Montana   
2120                   Branford, Connecticut   
2121                       Tequesta, Florida   
2122                     Olympia, Washington   
2123               Oakville, Ontario, Canada   
2124                  Silver Lake, Minnesota   
2125                          Taipei, Taiwan   
2126                         Chia-Yi, Taiwan   
2127                      Madison, Wisconsin   
2128                       Boulder, Colorado   
2129                      Lee, Massachusetts   
2130                     Taipei City, Taiwan   
2131                     Taipei City, Taiwan   
2132                  Crystal Lake, Illinois   
2133                      Madison, Wisconsin   
2134                   San Diego, California   
2135                          Taipei, Taiwan   
2136                         Hsinchu, Taiwan   
2137                       Boulder, Colorado   
2138                          Clark, Wyoming   
2139                     Lexington, Virginia   
2140                          Taipei, Taiwan   
2141                       Hamilton, Montana   
2142              Philadelphia, Pennsylvania   
2143                           Dallas, Texas   
2144                 Changhua County, Taiwan   
2145                  Sacramento, California   
2146                 New Taipei City, Taiwan   
2147                        Denver, Colorado   
2148                       Boulder, Colorado   
2149                Markham, Ontario, Canada   
2150     Berkeley and Sacramento, California   
2151                        Denver, Colorado   
2152                         Chia-Yi, Taiwan   
2153               Santa Rosa Beach, Florida   
2154                       Chino, California   
2155                          Taipei, Taiwan   
2156                       Bangkok, Thailand   
2157                         Floyd, Virginia   
2158                       Boulder, Colorado   
2159                       Boulder, Colorado   
2160                       Boulder, Colorado   
2161                    Altadena, California   
2162                      Whitefish, Montana   
2163                     Ventura, California   
2164                        Holualoa, Hawaii   
2165                Fort Lauderdale, Florida   
2166                          Pahala, Hawaii   
2167                      Tacoma, Washington   
2168                         Floyd, Virginia   
2169                       Ramsey, Minnesota   
2170                           Austin, Texas   
2171                    Campbell, California   
2172                  San Rafael, California   
2173                  Bedford, New Hampshire   
2174                          Topeka, Kansas   
2175                          Tainan, Taiwan   
2176                   San Diego, California   
2177                 Changhua County, Taiwan   
2178                          Topeka, Kansas   
2179                      Madison, Wisconsin   
2180                      Madison, Wisconsin   
2181                          Taipei, Taiwan   
2182                         Chia-Yi, Taiwan   
2183                         Chia-Yi, Taiwan   
2184                         Chia-Yi, Taiwan   
2185                       Chino, California   
2186                       Chicago, Illinois   
2187                         Hsinchu, Taiwan   
2188                      Lee, Massachusetts   
2189                      Lee, Massachusetts   
2190                      Lee, Massachusetts   
2191                Santa Monica, California   
2192                    Thermopolis, Wyoming   
2193                         Chia-Yi, Taiwan   
2194            Halifax, Nova Scotia, Canada   
2195                    Thermopolis, Wyoming   
2196                       Chicago, Illinois   
2197                         Helena, Montana   
2198                         Chia-Yi, Taiwan   
2199                  Yongin-Si, South Korea   
2200                     Poulsbo, Washington   
2201                      Thornton, Colorado   
2202                 Los Angeles, California   
2203                     Oakland, California   
2204                      Madison, Wisconsin   
2205                        Taichung, Taiwan   
2206                        Holualoa, Hawaii   
2207                       Ramsey, Minnesota   
2208               Charlotte, North Carolina   
2209                   San Diego, California   
2210                       Billings, Montana   
2211                  Sacramento, California   
2212                         Chia-Yi, Taiwan   
2213                         Chia-Yi, Taiwan   
2214                       Bangkok, Thailand   
2215                         Chia-Yi, Taiwan   
2216                         Floyd, Virginia   
2217                   San Diego, California   
2218                       Billings, Montana   
2219                     Spokane, Washington   
2220                        Portland, Oregon   
2221                        Denver, Colorado   
2222                          Miami, Florida   
2223                         Chia-Yi, Taiwan   
2224                  Sacramento, California   
2225                       Durango, Colorado   
2226                      Madison, Wisconsin   
2227                       Durango, Colorado   
2228                          Clark, Wyoming   
2229                        Portland, Oregon   
2230                        Taichung, Taiwan   
2231                      Madison, Wisconsin   
2232                      Madison, Wisconsin   
2233                      Madison, Wisconsin   
2234                   Taichung City, Taiwan   
2235                   Taichung City, Taiwan   
2236                          Pahala, Hawaii   
2237                        Taichung, Taiwan   
2238                         Floyd, Virginia   
2239                   San Diego, California   
2240                        Taichung, Taiwan   
2241                   San Diego, California   
